21-20-3,RELU,MSE,300,0.01,0.5,97.87%, 0.1990
21-12-3,RELU,MSE,500,0.01,0.5,17.66%, NaN
21-15-3,RELU,MSE,500,0.01,0.5,17.66%, NaN
21-20-3,RELU,MSE,500,0.01,0.5,17.66%, NaN
21-12-3,RELU,MSE,300,0.01,0.5,17.66%, NaN
21-15-3,RELU,MSE,300,0.01,0.5,17.66%, NaN
21-20-3,RELU,MSE,300,0.01,0.5,99.57%, 0.1997
21-12-3,RELU,MSE,500,0.01,0.75,17.66%, NaN
21-15-3,RELU,MSE,500,0.01,0.75,17.66%, NaN
21-20-3,RELU,MSE,500,0.01,0.75,96.38%, 0.2109
21-12-3,RELU,MSE,300,0.01,0.75,96.38%, 0.2097
21-15-3,RELU,MSE,300,0.01,0.75,95.32%, 0.2035
21-20-3,RELU,MSE,300,0.01,0.75,17.66%, NaN
21-12-3,RELU,MSE,500,0.01,0.75,17.66%, NaN
21-15-3,RELU,MSE,500,0.01,0.75,17.66%, NaN
21-20-3,RELU,MSE,500,0.01,0.75,73.83%, 0.2736
21-12-3,RELU,MSE,300,0.01,0.75,98.72%, 0.2008
21-15-3,RELU,MSE,300,0.01,0.75,17.66%, NaN
21-20-3,RELU,MSE,300,0.01,0.75,17.66%, NaN
21-12-3,RELU,MSE,500,0.01,0.95,97.23%, 0.2040
21-15-3,RELU,MSE,500,0.01,0.95,92.98%, 0.2250
21-20-3,RELU,MSE,500,0.01,0.95,17.66%, NaN
21-12-3,RELU,MSE,300,0.01,0.95,17.66%, NaN
21-15-3,RELU,MSE,300,0.01,0.95,98.94%, 0.2000
21-20-3,RELU,MSE,300,0.01,0.95,17.66%, NaN
21-12-3,RELU,MSE,500,0.01,0.95,95.11%, 0.2099
21-15-3,RELU,MSE,500,0.01,0.95,17.66%, NaN
21-20-3,RELU,MSE,500,0.01,0.95,17.66%, NaN
21-12-3,RELU,MSE,300,0.01,0.95,98.09%, 0.2027
21-15-3,RELU,MSE,300,0.01,0.95,17.66%, NaN
21-20-3,RELU,MSE,300,0.01,0.95,17.66%, NaN
21-12-3,RELU,MSE,500,0.001,0.5,97.87%, 0.2073
21-15-3,RELU,MSE,500,0.001,0.5,17.66%, NaN
21-20-3,RELU,MSE,500,0.001,0.5,97.66%, 0.1963
21-12-3,RELU,MSE,300,0.001,0.5,99.15%, 0.2002
21-15-3,RELU,MSE,300,0.001,0.5,17.66%, NaN
21-20-3,RELU,MSE,300,0.001,0.5,86.38%, 0.2501
21-12-3,RELU,MSE,500,0.001,0.5,92.98%, 0.2275
21-15-3,RELU,MSE,500,0.001,0.5,97.65%, 0.2079
21-20-3,RELU,MSE,500,0.001,0.5,93.83%, 0.2104
21-12-3,RELU,MSE,300,0.001,0.5,17.66%, NaN
21-15-3,RELU,MSE,300,0.001,0.5,99.15%, 0.2054
21-20-3,RELU,MSE,300,0.001,0.5,90.00%, 0.2432
21-12-3,RELU,MSE,500,0.001,0.75,96.81%, 0.2128
21-15-3,RELU,MSE,500,0.001,0.75,97.02%, 0.2058
21-20-3,RELU,MSE,500,0.001,0.75,99.36%, 0.1995
21-12-3,RELU,MSE,300,0.001,0.75,81.70%, 0.2663
21-15-3,RELU,MSE,300,0.001,0.75,97.23%, 0.2043
21-20-3,RELU,MSE,300,0.001,0.75,84.89%, 0.2581
21-12-3,RELU,MSE,500,0.001,0.75,86.17%, 0.2468
21-15-3,RELU,MSE,500,0.001,0.75,69.85%, 0.3098
21-20-3,RELU,MSE,500,0.001,0.75,98.09%, 0.2030
21-12-3,RELU,MSE,300,0.001,0.75,80.80%, 0.2521
21-15-3,RELU,MSE,300,0.001,0.75,89.15%, 0.2394
21-20-3,RELU,MSE,300,0.001,0.75,93.19%, 0.2193
21-12-3,RELU,MSE,500,0.001,0.95,99.15%, 0.2027
21-15-3,RELU,MSE,500,0.001,0.95,98.30%, 0.2079
21-20-3,RELU,MSE,500,0.001,0.95,90.43%, 0.2357
21-12-3,RELU,MSE,300,0.001,0.95,97.66%, 0.2075
21-15-3,RELU,MSE,300,0.001,0.95,94.04%, 0.2143
21-20-3,RELU,MSE,300,0.001,0.95,71.91%, 0.2881
21-12-3,RELU,MSE,500,0.001,0.95,99.57%, 0.2013
21-15-3,RELU,MSE,500,0.001,0.95,95.74%, 0.2130
21-20-3,RELU,MSE,500,0.001,0.95,92.34%, 0.2302
21-12-3,RELU,MSE,300,0.001,0.95,17.66%, NaN
21-15-3,RELU,MSE,300,0.001,0.95,96.60%, 0.2092
21-20-3,RELU,MSE,300,0.001,0.95,99.36%, 0.2007
21-12-3,RELU,MSE,500,1.0E-4,0.5,76.60%, 0.2720
21-15-3,RELU,MSE,500,1.0E-4,0.5,97.23%, 0.2155
21-20-3,RELU,MSE,500,1.0E-4,0.5,88.72%, 0.2385
21-12-3,RELU,MSE,300,1.0E-4,0.5,75.53%, 0.2849
21-15-3,RELU,MSE,300,1.0E-4,0.5,77.23%, 0.2853
21-20-3,RELU,MSE,300,1.0E-4,0.5,85.74%, 0.2615
21-12-3,RELU,MSE,500,1.0E-4,0.5,88.51%, 0.2414
21-15-3,RELU,MSE,500,1.0E-4,0.5,95.74%, 0.2165
21-20-3,RELU,MSE,500,1.0E-4,0.5,93.40%, 0.2216
21-12-3,RELU,MSE,300,1.0E-4,0.5,68.30%, 0.2960
21-15-3,RELU,MSE,300,1.0E-4,0.5,93.19%, 0.2219
21-20-3,RELU,MSE,300,1.0E-4,0.5,92.55%, 0.2318
21-12-3,RELU,MSE,500,1.0E-4,0.75,84.26%, 0.2633
21-15-3,RELU,MSE,500,1.0E-4,0.75,82.98%, 0.2610
21-20-3,RELU,MSE,500,1.0E-4,0.75,81.28%, 0.2689
21-12-3,RELU,MSE,300,1.0E-4,0.75,88.09%, 0.2446
21-15-3,RELU,MSE,300,1.0E-4,0.75,86.38%, 0.2712
21-20-3,RELU,MSE,300,1.0E-4,0.75,93.62%, 0.2337
21-12-3,RELU,MSE,500,1.0E-4,0.75,70.21%, 0.3035
21-15-3,RELU,MSE,500,1.0E-4,0.75,76.60%, 0.2905
21-20-3,RELU,MSE,500,1.0E-4,0.75,86.38%, 0.2415
21-12-3,RELU,MSE,300,1.0E-4,0.75,91.06%, 0.2427
21-15-3,RELU,MSE,300,1.0E-4,0.75,77.23%, 0.2850
21-20-3,RELU,MSE,300,1.0E-4,0.75,88.72%, 0.2443
21-12-3,RELU,MSE,500,1.0E-4,0.95,97.87%, 0.2078
21-15-3,RELU,MSE,500,1.0E-4,0.95,94.89%, 0.2248
21-20-3,RELU,MSE,500,1.0E-4,0.95,94.89%, 0.2354
21-12-3,RELU,MSE,300,1.0E-4,0.95,88.09%, 0.2651
21-15-3,RELU,MSE,300,1.0E-4,0.95,94.89%, 0.2231
21-20-3,RELU,MSE,300,1.0E-4,0.95,95.74%, 0.2381
21-12-3,RELU,MSE,500,1.0E-4,0.95,80.00%, 0.2823
21-15-3,RELU,MSE,500,1.0E-4,0.95,88.94%, 0.2452
21-20-3,RELU,MSE,500,1.0E-4,0.95,76.60%, 0.2796
21-12-3,RELU,MSE,300,1.0E-4,0.95,85.74%, 0.2531
21-15-3,RELU,MSE,300,1.0E-4,0.95,43.19%, 0.3449
21-20-3,RELU,MSE,300,1.0E-4,0.95,91.70%, 0.2257
21-12-3,RELU,SSE,500,0.01,0.5,17.66%, NaN
21-15-3,RELU,SSE,500,0.01,0.5,17.66%, NaN
21-20-3,RELU,SSE,500,0.01,0.5,96.38%, 0.1948
21-12-3,RELU,SSE,300,0.01,0.5,85.53%, 0.2526
21-15-3,RELU,SSE,300,0.01,0.5,94.26%, 0.2188
21-20-3,RELU,SSE,300,0.01,0.5,92.77%, 0.2321
21-12-3,RELU,SSE,300,0.01,0.5,96.81%, 0.2065
21-15-3,RELU,SSE,300,0.01,0.5,98.09%, 0.1991
21-12-3,RELU,SSE,500,0.01,0.5,17.66%, NaN
21-15-3,RELU,SSE,500,0.01,0.5,98.72%, 0.2035
21-20-3,RELU,SSE,500,0.01,0.5,17.66%, NaN
21-20-3,RELU,SSE,300,0.01,0.5,92.98%, 0.2108
21-12-3,RELU,SSE,500,0.01,0.75,17.66%, NaN
21-15-3,RELU,SSE,500,0.01,0.75,17.66%, NaN
21-20-3,RELU,SSE,500,0.01,0.75,17.66%, NaN
21-12-3,RELU,SSE,300,0.01,0.75,80.21%, 0.2635
21-15-3,RELU,SSE,300,0.01,0.75,17.66%, NaN
21-20-3,RELU,SSE,300,0.01,0.75,17.66%, NaN
21-12-3,RELU,SSE,500,0.01,0.75,17.66%, NaN
21-15-3,RELU,SSE,500,0.01,0.75,17.66%, NaN
21-20-3,RELU,SSE,500,0.01,0.75,17.66%, NaN
21-12-3,RELU,SSE,300,0.01,0.75,17.66%, NaN
21-15-3,RELU,SSE,300,0.01,0.75,68.94%, 0.2825
21-20-3,RELU,SSE,300,0.01,0.75,17.66%, NaN
21-12-3,RELU,SSE,500,0.01,0.95,98.51%, 0.2005
21-15-3,RELU,SSE,500,0.01,0.95,17.66%, NaN
21-20-3,RELU,SSE,500,0.01,0.95,65.32%, 0.3270
21-12-3,RELU,SSE,300,0.01,0.95,97.02%, 0.2029
21-15-3,RELU,SSE,300,0.01,0.95,17.66%, NaN
21-20-3,RELU,SSE,300,0.01,0.95,95.96%, 0.2047
21-12-3,RELU,SSE,500,0.01,0.95,17.66%, NaN
21-15-3,RELU,SSE,500,0.01,0.95,94.89%, 0.2090
21-20-3,RELU,SSE,500,0.01,0.95,17.66%, NaN
21-12-3,RELU,SSE,300,0.01,0.95,65.32%, 0.3270
21-15-3,RELU,SSE,300,0.01,0.95,78.94%, 0.2623
21-20-3,RELU,SSE,300,0.01,0.95,17.66%, NaN
21-12-3,RELU,SSE,500,0.001,0.5,17.66%, NaN
21-15-3,RELU,SSE,500,0.001,0.5,97.45%, 0.2072
21-20-3,RELU,SSE,500,0.001,0.5,17.66%, NaN
21-12-3,RELU,SSE,300,0.001,0.5,98.30%, 0.1996
21-15-3,RELU,SSE,300,0.001,0.5,98.72%, 0.2068
21-20-3,RELU,SSE,300,0.001,0.5,75.27%, 0.2897
21-12-3,RELU,SSE,500,0.001,0.5,17.66%, NaN
21-15-3,RELU,SSE,500,0.001,0.5,95.74%, 0.2153
21-20-3,RELU,SSE,500,0.001,0.5,89.79%, 0.2401
21-12-3,RELU,SSE,300,0.001,0.5,98.94%, 0.2030
21-15-3,RELU,SSE,300,0.001,0.5,96.60%, 0.2028
21-20-3,RELU,SSE,300,0.001,0.5,17.66%, NaN
21-12-3,RELU,SSE,500,0.001,0.75,98.51%, 0.2045
21-15-3,RELU,SSE,500,0.001,0.75,77.45%, 0.2694
21-20-3,RELU,SSE,500,0.001,0.75,98.72%, 0.1975
21-12-3,RELU,SSE,300,0.001,0.75,92.34%, 0.2188
21-15-3,RELU,SSE,300,0.001,0.75,75.74%, 0.2576
21-20-3,RELU,SSE,300,0.001,0.75,99.36%, 0.1982
21-12-3,RELU,SSE,500,0.001,0.75,88.72%, 0.2365
21-15-3,RELU,SSE,500,0.001,0.75,17.66%, NaN
21-20-3,RELU,SSE,500,0.001,0.75,79.36%, 0.2657
21-12-3,RELU,SSE,300,0.001,0.75,99.15%, 0.2006
21-15-3,RELU,SSE,300,0.001,0.75,17.66%, NaN
21-20-3,RELU,SSE,300,0.001,0.75,99.57%, 0.2026
21-12-3,RELU,SSE,500,0.001,0.95,91.28%, 0.2379
21-15-3,RELU,SSE,500,0.001,0.95,96.81%, 0.2168
21-20-3,RELU,SSE,500,0.001,0.95,99.57%, 0.1989
21-12-3,RELU,SSE,300,0.001,0.95,81.28%, 0.2416
21-15-3,RELU,SSE,300,0.001,0.95,98.30%, 0.2022
21-20-3,RELU,SSE,300,0.001,0.95,93.19%, 0.2193
21-12-3,RELU,SSE,500,0.001,0.95,91.70%, 0.2332
21-15-3,RELU,SSE,500,0.001,0.95,98.94%, 0.2066
21-20-3,RELU,SSE,500,0.001,0.95,17.66%, NaN
21-12-3,RELU,SSE,300,0.001,0.95,97.45%, 0.2074
21-15-3,RELU,SSE,300,0.001,0.95,97.02%, 0.2110
21-20-3,RELU,SSE,300,0.001,0.95,97.23%, 0.2085
21-12-3,RELU,SSE,500,1.0E-4,0.5,76.60%, 0.2841
21-20-3,RELU,SSE,500,1.0E-4,0.5,85.53%, 0.2751
21-12-3,RELU,SSE,300,1.0E-4,0.5,84.89%, 0.2635
21-15-3,RELU,SSE,300,1.0E-4,0.5,88.94%, 0.2415
21-15-3,RELU,SSE,500,1.0E-4,0.5,79.36%, 0.2779
21-20-3,RELU,SSE,300,1.0E-4,0.5,88.72%, 0.2586
21-12-3,RELU,SSE,500,1.0E-4,0.5,78.94%, 0.2709
21-15-3,RELU,SSE,500,1.0E-4,0.5,96.60%, 0.2218
21-20-3,RELU,SSE,500,1.0E-4,0.5,93.62%, 0.2204
21-12-3,RELU,SSE,300,1.0E-4,0.5,91.91%, 0.2356
21-15-3,RELU,SSE,300,1.0E-4,0.5,78.09%, 0.2726
21-20-3,RELU,SSE,300,1.0E-4,0.5,93.62%, 0.2385
21-12-3,RELU,SSE,500,1.0E-4,0.75,80.00%, 0.2831
21-15-3,RELU,SSE,500,1.0E-4,0.75,95.11%, 0.2121
21-20-3,RELU,SSE,500,1.0E-4,0.75,96.60%, 0.2233
21-12-3,RELU,SSE,300,1.0E-4,0.75,82.34%, 0.2742
21-15-3,RELU,SSE,300,1.0E-4,0.75,80.00%, 0.2826
21-20-3,RELU,SSE,300,1.0E-4,0.75,89.57%, 0.2433
21-12-3,RELU,SSE,500,1.0E-4,0.75,77.66%, 0.2765
21-15-3,RELU,SSE,500,1.0E-4,0.75,92.34%, 0.2440
21-20-3,RELU,SSE,500,1.0E-4,0.75,87.87%, 0.2358
21-12-3,RELU,SSE,300,1.0E-4,0.75,75.32%, 0.2753
21-15-3,RELU,SSE,300,1.0E-4,0.75,84.04%, 0.2611
21-20-3,RELU,SSE,300,1.0E-4,0.75,83.62%, 0.2432
21-12-3,RELU,SSE,500,1.0E-4,0.95,81.28%, 0.2601
21-15-3,RELU,SSE,500,1.0E-4,0.95,96.17%, 0.2130
21-20-3,RELU,SSE,500,1.0E-4,0.95,92.77%, 0.2520
21-12-3,RELU,SSE,300,1.0E-4,0.95,81.28%, 0.2663
21-15-3,RELU,SSE,300,1.0E-4,0.95,80.64%, 0.2698
21-20-3,RELU,SSE,300,1.0E-4,0.95,75.74%, 0.2886
21-12-3,RELU,SSE,500,1.0E-4,0.95,89.36%, 0.2434
21-15-3,RELU,SSE,500,1.0E-4,0.95,78.94%, 0.2628
21-20-3,RELU,SSE,500,1.0E-4,0.95,92.34%, 0.2438
21-12-3,RELU,SSE,300,1.0E-4,0.95,79.15%, 0.2725
21-15-3,RELU,SSE,300,1.0E-4,0.95,85.53%, 0.2631
21-20-3,RELU,SSE,300,1.0E-4,0.95,77.66%, 0.2890
21-15-20-3,ISRLU,CEE,500,0.01,0.5,17.66%, NaN
21-20-45-3,ISRLU,CEE,500,0.01,0.5,95.11%, 0.2025
21-15-20-3,ISRLU,CEE,300,0.01,0.5,98.72%, 0.1971
21-20-45-3,ISRLU,CEE,300,0.01,0.5,94.68%, 0.2061
21-15-20-3,ISRLU,CEE,500,0.01,0.5,98.51%, 0.1913
21-20-45-3,ISRLU,CEE,500,0.01,0.5,99.57%, 0.1882
21-15-20-3,ISRLU,CEE,300,0.01,0.5,99.57%, 0.1907
21-20-45-3,ISRLU,CEE,300,0.01,0.5,98.30%, 0.2012
21-15-20-3,ISRLU,CEE,500,0.01,0.75,100.00%, 0.1839
21-20-45-3,ISRLU,CEE,500,0.01,0.75,17.66%, NaN
21-15-20-3,ISRLU,CEE,300,0.01,0.75,99.79%, 0.1872
21-20-45-3,ISRLU,CEE,300,0.01,0.75,93.40%, 0.2159
21-15-20-3,ISRLU,CEE,500,0.01,0.75,99.36%, 0.1932
21-20-45-3,ISRLU,CEE,500,0.01,0.75,95.96%, 0.1979
21-15-20-3,ISRLU,CEE,300,0.01,0.75,96.60%, 0.1963
21-20-45-3,ISRLU,CEE,300,0.01,0.75,90.21%, 0.2373
21-15-20-3,ISRLU,CEE,500,0.01,0.95,100.00%, 0.1847
21-20-45-3,ISRLU,CEE,500,0.01,0.95,95.32%, 0.2021
21-15-20-3,ISRLU,CEE,300,0.01,0.95,88.72%, 0.2261
21-20-45-3,ISRLU,CEE,300,0.01,0.95,17.66%, NaN
21-15-20-3,ISRLU,CEE,500,0.01,0.95,94.04%, 0.2118
21-20-45-3,ISRLU,CEE,500,0.01,0.95,98.30%, 0.1898
21-15-20-3,ISRLU,CEE,300,0.01,0.95,95.96%, 0.2037
21-20-45-3,ISRLU,CEE,300,0.01,0.95,95.53%, 0.1991
21-15-20-3,ISRLU,CEE,500,0.001,0.5,99.79%, 0.1906
21-20-45-3,ISRLU,CEE,500,0.001,0.5,17.66%, NaN
21-15-20-3,ISRLU,CEE,300,0.001,0.5,100.00%, 0.1850
21-20-45-3,ISRLU,CEE,300,0.001,0.5,93.40%, 0.2374
21-15-20-3,ISRLU,CEE,500,0.001,0.5,99.57%, 0.1935
21-20-45-3,ISRLU,CEE,500,0.001,0.5,96.17%, 0.2006
21-15-20-3,ISRLU,CEE,300,0.001,0.5,100.00%, 0.1887
21-20-45-3,ISRLU,CEE,300,0.001,0.5,100.00%, 0.1840
21-15-20-3,ISRLU,CEE,500,0.001,0.75,100.00%, 0.1840
21-20-45-3,ISRLU,CEE,500,0.001,0.75,100.00%, 0.1843
21-15-20-3,ISRLU,CEE,300,0.001,0.75,17.66%, NaN
21-20-45-3,ISRLU,CEE,300,0.001,0.75,98.94%, 0.1963
21-15-20-3,ISRLU,CEE,500,0.001,0.75,17.66%, NaN
21-20-45-3,ISRLU,CEE,500,0.001,0.75,100.00%, 0.1839
21-15-20-3,ISRLU,CEE,300,0.001,0.75,100.00%, 0.1841
21-20-45-3,ISRLU,CEE,300,0.001,0.75,99.79%, 0.1916
21-15-20-3,ISRLU,CEE,500,0.001,0.95,100.00%, 0.1840
21-20-45-3,ISRLU,CEE,500,0.001,0.95,17.66%, NaN
21-15-20-3,ISRLU,CEE,300,0.001,0.95,97.45%, 0.2107
21-20-45-3,ISRLU,CEE,300,0.001,0.95,100.00%, 0.1876
21-15-20-3,ISRLU,CEE,500,0.001,0.95,100.00%, 0.1840
21-20-45-3,ISRLU,CEE,500,0.001,0.95,100.00%, 0.1840
21-15-20-3,ISRLU,CEE,300,0.001,0.95,100.00%, 0.1840
21-20-45-3,ISRLU,CEE,300,0.001,0.95,100.00%, 0.1841
21-15-20-3,ISRLU,CEE,500,1.0E-4,0.5,99.79%, 0.1911
21-20-45-3,ISRLU,CEE,500,1.0E-4,0.5,95.32%, 0.2320
21-20-45-3,ISRLU,CEE,300,1.0E-4,0.5,90.85%, 0.2270
21-15-20-3,ISRLU,CEE,300,1.0E-4,0.5,17.66%, NaN
21-15-20-3,ISRLU,CEE,500,1.0E-4,0.5,99.57%, 0.1902
21-20-45-3,ISRLU,CEE,500,1.0E-4,0.5,97.23%, 0.2084
21-15-20-3,ISRLU,CEE,300,1.0E-4,0.5,94.89%, 0.2203
21-20-45-3,ISRLU,CEE,300,1.0E-4,0.5,97.87%, 0.2091
21-15-20-3,ISRLU,CEE,500,1.0E-4,0.75,98.09%, 0.1912
21-20-45-3,ISRLU,CEE,500,1.0E-4,0.75,100.00%, 0.1895
21-15-20-3,ISRLU,CEE,300,1.0E-4,0.75,99.79%, 0.1943
21-20-45-3,ISRLU,CEE,300,1.0E-4,0.75,99.36%, 0.1956
21-20-45-3,ISRLU,CEE,500,1.0E-4,0.75,99.79%, 0.1893
21-15-20-3,ISRLU,CEE,300,1.0E-4,0.75,99.57%, 0.1909
21-20-45-3,ISRLU,CEE,300,1.0E-4,0.75,99.15%, 0.1981
21-15-20-3,ISRLU,CEE,500,1.0E-4,0.95,99.79%, 0.1910
21-20-45-3,ISRLU,CEE,500,1.0E-4,0.95,17.66%, NaN
21-15-20-3,ISRLU,CEE,300,1.0E-4,0.95,90.21%, 0.2540
21-20-45-3,ISRLU,CEE,300,1.0E-4,0.95,100.00%, 0.1904
21-15-20-3,ISRLU,CEE,500,1.0E-4,0.75,100.00%, 0.1909
21-15-20-3,ISRLU,CEE,500,1.0E-4,0.95,97.45%, 0.2000
21-20-45-3,ISRLU,CEE,500,1.0E-4,0.95,100.00%, 0.1897
21-15-20-3,ISRLU,CEE,300,1.0E-4,0.95,99.79%, 0.1919
21-20-45-3,ISRLU,CEE,300,1.0E-4,0.95,99.79%, 0.1956
21-15-20-3,ISRLU,MSE,500,0.01,0.5,17.66%, NaN
21-20-45-3,ISRLU,MSE,500,0.01,0.5,95.74%, 0.2054
21-15-20-3,ISRLU,MSE,300,0.01,0.5,99.79%, 0.1851
21-20-45-3,ISRLU,MSE,300,0.01,0.5,100.00%, 0.1869
21-15-20-3,ISRLU,MSE,500,0.01,0.5,100.00%, 0.1835
21-20-45-3,ISRLU,MSE,500,0.01,0.5,100.00%, 0.1836
21-15-20-3,ISRLU,MSE,300,0.01,0.5,100.00%, 0.1907
21-20-45-3,ISRLU,MSE,300,0.01,0.5,100.00%, 0.1861
21-15-20-3,ISRLU,MSE,500,0.01,0.75,99.79%, 0.1877
21-20-45-3,ISRLU,MSE,500,0.01,0.75,100.00%, 0.1858
21-15-20-3,ISRLU,MSE,300,0.01,0.75,99.79%, 0.1907
21-20-45-3,ISRLU,MSE,300,0.01,0.75,99.79%, 0.1872
21-15-20-3,ISRLU,MSE,500,0.01,0.75,100.00%, 0.1856
21-20-45-3,ISRLU,MSE,500,0.01,0.75,100.00%, 0.1840
21-15-20-3,ISRLU,MSE,300,0.01,0.75,100.00%, 0.1861
21-20-45-3,ISRLU,MSE,300,0.01,0.75,99.79%, 0.1890
21-15-20-3,ISRLU,MSE,500,0.01,0.95,100.00%, 0.1866
21-20-45-3,ISRLU,MSE,500,0.01,0.95,100.00%, 0.1934
21-15-20-3,ISRLU,MSE,300,0.01,0.95,99.79%, 0.1873
21-20-45-3,ISRLU,MSE,300,0.01,0.95,99.79%, 0.1881
21-15-20-3,ISRLU,MSE,500,0.01,0.95,17.66%, NaN
21-20-45-3,ISRLU,MSE,500,0.01,0.95,100.00%, 0.1858
21-15-20-3,ISRLU,MSE,300,0.01,0.95,100.00%, 0.1863
21-20-45-3,ISRLU,MSE,300,0.01,0.95,100.00%, 0.1835
21-15-20-3,ISRLU,MSE,500,0.001,0.5,17.66%, NaN
21-20-45-3,ISRLU,MSE,500,0.001,0.5,99.79%, 0.1904
21-15-20-3,ISRLU,MSE,300,0.001,0.5,99.79%, 0.1968
21-20-45-3,ISRLU,MSE,300,0.001,0.5,99.79%, 0.1990
21-15-20-3,ISRLU,MSE,500,0.001,0.5,99.79%, 0.1926
21-20-45-3,ISRLU,MSE,500,0.001,0.5,99.57%, 0.1951
21-15-20-3,ISRLU,MSE,300,0.001,0.5,17.66%, NaN
21-20-45-3,ISRLU,MSE,300,0.001,0.5,99.79%, 0.1939
21-15-20-3,ISRLU,MSE,500,0.001,0.75,100.00%, 0.1932
21-20-45-3,ISRLU,MSE,500,0.001,0.75,99.57%, 0.1939
21-15-20-3,ISRLU,MSE,300,0.001,0.75,99.57%, 0.1942
21-20-45-3,ISRLU,MSE,300,0.001,0.75,17.66%, NaN
21-15-20-3,ISRLU,MSE,500,0.001,0.75,100.00%, 0.1928
21-20-45-3,ISRLU,MSE,500,0.001,0.75,100.00%, 0.1917
21-15-20-3,ISRLU,MSE,300,0.001,0.75,99.79%, 0.2009
21-20-45-3,ISRLU,MSE,300,0.001,0.75,99.57%, 0.1945
21-20-45-3,ISRLU,MSE,500,0.001,0.95,99.79%, 0.1881
21-15-20-3,ISRLU,MSE,300,0.001,0.95,99.57%, 0.2041
21-15-20-3,ISRLU,MSE,500,0.001,0.95,89.36%, 0.2478
21-20-45-3,ISRLU,MSE,300,0.001,0.95,100.00%, 0.1930
21-15-20-3,ISRLU,MSE,500,0.001,0.95,100.00%, 0.1959
21-20-45-3,ISRLU,MSE,500,0.001,0.95,99.79%, 0.1957
21-15-20-3,ISRLU,MSE,300,0.001,0.95,17.66%, NaN
21-20-45-3,ISRLU,MSE,300,0.001,0.95,100.00%, 0.1985
21-15-20-3,ISRLU,MSE,500,1.0E-4,0.5,94.04%, 0.2223
21-20-45-3,ISRLU,MSE,500,1.0E-4,0.5,98.30%, 0.2135
21-15-20-3,ISRLU,MSE,300,1.0E-4,0.5,94.26%, 0.2176
21-20-45-3,ISRLU,MSE,300,1.0E-4,0.5,91.91%, 0.2372
21-15-20-3,ISRLU,MSE,500,1.0E-4,0.5,98.51%, 0.2099
21-20-45-3,ISRLU,MSE,500,1.0E-4,0.5,97.87%, 0.2178
21-15-20-3,ISRLU,MSE,300,1.0E-4,0.5,88.51%, 0.2557
21-20-45-3,ISRLU,MSE,300,1.0E-4,0.5,96.81%, 0.2135
21-15-20-3,ISRLU,MSE,500,1.0E-4,0.75,92.77%, 0.2136
21-20-45-3,ISRLU,MSE,500,1.0E-4,0.75,97.45%, 0.2123
21-15-20-3,ISRLU,MSE,300,1.0E-4,0.75,86.38%, 0.2656
21-20-45-3,ISRLU,MSE,300,1.0E-4,0.75,17.66%, NaN
21-15-20-3,ISRLU,MSE,500,1.0E-4,0.75,94.89%, 0.2224
21-20-45-3,ISRLU,MSE,500,1.0E-4,0.75,96.60%, 0.2132
21-15-20-3,ISRLU,MSE,300,1.0E-4,0.75,90.00%, 0.2358
21-20-45-3,ISRLU,MSE,300,1.0E-4,0.75,93.40%, 0.2365
21-15-20-3,ISRLU,MSE,500,1.0E-4,0.95,92.55%, 0.2320
21-20-45-3,ISRLU,MSE,500,1.0E-4,0.95,98.09%, 0.2106
21-15-20-3,ISRLU,MSE,300,1.0E-4,0.95,91.70%, 0.2366
21-20-45-3,ISRLU,MSE,300,1.0E-4,0.95,90.85%, 0.2367
21-15-20-3,ISRLU,MSE,500,1.0E-4,0.95,97.02%, 0.2118
21-20-45-3,ISRLU,MSE,500,1.0E-4,0.95,98.30%, 0.2082
21-15-20-3,ISRLU,MSE,300,1.0E-4,0.95,86.17%, 0.2450
21-20-45-3,ISRLU,MSE,300,1.0E-4,0.95,95.11%, 0.2320
21-15-20-3,ISRLU,SSE,500,0.01,0.5,100.00%, 0.1852
21-20-45-3,ISRLU,SSE,500,0.01,0.5,100.00%, 0.1850
21-15-20-3,ISRLU,SSE,300,0.01,0.5,100.00%, 0.1843
21-20-45-3,ISRLU,SSE,300,0.01,0.5,17.66%, NaN
21-15-20-3,ISRLU,SSE,500,0.01,0.5,100.00%, 0.1827
21-20-45-3,ISRLU,SSE,500,0.01,0.5,100.00%, 0.1865
21-15-20-3,ISRLU,SSE,300,0.01,0.5,100.00%, 0.1845
21-20-45-3,ISRLU,SSE,300,0.01,0.5,17.66%, NaN
21-15-20-3,ISRLU,SSE,500,0.01,0.75,100.00%, 0.1851
21-20-45-3,ISRLU,SSE,500,0.01,0.75,100.00%, 0.1841
21-15-20-3,ISRLU,SSE,300,0.01,0.75,100.00%, 0.1853
21-20-45-3,ISRLU,SSE,300,0.01,0.75,17.66%, NaN
21-15-20-3,ISRLU,SSE,500,0.01,0.75,99.36%, 0.1916
21-20-45-3,ISRLU,SSE,500,0.01,0.75,100.00%, 0.1842
21-15-20-3,ISRLU,SSE,300,0.01,0.75,100.00%, 0.1842
21-20-45-3,ISRLU,SSE,300,0.01,0.75,100.00%, 0.1843
21-15-20-3,ISRLU,SSE,500,0.01,0.95,100.00%, 0.1819
21-20-45-3,ISRLU,SSE,500,0.01,0.95,17.66%, NaN
21-15-20-3,ISRLU,SSE,300,0.01,0.95,99.79%, 0.1925
